Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand
410067568,0.0,0.0,0.0,3.0,-2.0,0.0
410067604,0.0,0.0,0.0,1.0,-1.0,1.0
410067629,0.0,0.0,0.0,0.0,0.0,1.0
410067660,0.0,0.0,0.0,1.0,-1.0,1.0
410067671,0.0,0.0,0.0,0.0,0.0,1.0
410067869,0.0,0.0,0.0,0.0,0.0,1.0
410067964,0.0,0.0,0.0,3.0,-2.0,0.0
410067969,0.0,0.0,0.0,1.0,-1.0,1.0
410068015,0.0,0.0,0.0,1.0,-1.0,1.0
410068066,0.0,0.0,0.0,0.0,0.0,1.0
410068102,0.0,0.0,0.0,1.0,-1.0,1.0
410068124,0.0,0.0,0.0,0.0,0.0,1.0
410068163,0.0,0.0,0.0,0.0,0.0,1.0
410068160,0.0,0.0,0.0,1.0,-1.0,1.0
410068173,0.0,0.0,0.0,1.0,-1.0,1.0
410068369,0.0,0.0,0.0,0.0,0.0,1.0
410068368,0.0,0.0,0.0,0.0,0.0,1.0
410068424,0.0,0.0,0.0,0.0,0.0,1.0
410068422,0.0,0.0,0.0,0.0,0.0,1.0
410068503,0.0,0.0,0.0,0.0,0.0,1.0
410068578,0.0,0.0,0.0,0.0,0.0,1.0
410068593,0.0,0.0,0.0,0.0,0.0,1.0
410068639,0.0,0.0,0.0,0.0,0.0,1.0
410068649,0.0,0.0,0.0,1.0,-1.0,1.0
410068643,0.0,0.0,0.0,0.0,0.0,1.0
410068655,0.0,0.0,0.0,0.0,0.0,1.0
410068710,0.0,0.0,0.0,0.0,0.0,1.0
410068725,0.0,0.0,0.0,0.0,0.0,1.0
410068796,0.0,0.0,0.0,0.0,0.0,1.0
410068778,0.0,0.0,0.0,0.0,0.0,1.0
410068812,0.0,0.0,0.0,0.0,0.0,1.0
410068843,0.0,0.0,0.0,1.0,-1.0,1.0
410068910,0.0,0.0,0.0,0.0,0.0,1.0
410068914,0.0,0.0,0.0,1.0,-1.0,1.0
410068937,0.0,0.0,0.0,0.0,0.0,1.0
410069021,0.0,0.0,0.0,0.0,0.0,1.0
410069093,0.0,0.0,0.0,0.0,0.0,1.0
410069057,0.0,0.0,0.0,0.0,0.0,1.0
410069161,0.0,0.0,0.0,0.0,0.0,1.0
410069207,0.0,0.0,0.0,0.0,0.0,1.0
410069204,0.0,0.0,0.0,3.0,-1.0,-1.0
410069289,0.0,0.0,0.0,0.0,0.0,1.0
410069310,0.0,0.0,0.0,3.0,-3.0,1.0
410069336,0.0,0.0,0.0,0.0,0.0,1.0
410069451,0.0,0.0,0.0,0.0,0.0,1.0
410069528,0.0,0.0,0.0,1.0,-1.0,1.0
410069533,0.0,0.0,0.0,1.0,0.0,0.0
410069592,0.0,0.0,0.0,0.0,0.0,1.0
410069601,0.0,0.0,0.0,1.0,0.0,0.0
410069623,0.0,0.0,0.0,2.0,0.0,-1.0
410069652,0.0,0.0,0.0,0.0,0.0,1.0
410069677,0.0,0.0,0.0,0.0,0.0,1.0
410069730,0.0,0.0,0.0,0.0,0.0,1.0
410069755,0.0,0.0,0.0,0.0,0.0,1.0
410069765,0.0,0.0,0.0,0.0,0.0,1.0
410069766,0.0,0.0,0.0,0.0,0.0,1.0
410069852,0.0,0.0,0.0,1.0,-1.0,1.0
410069851,0.0,0.0,0.0,0.0,0.0,1.0
410069882,0.0,0.0,0.0,0.0,0.0,1.0
410069907,0.0,0.0,0.0,0.0,0.0,1.0
410069919,0.0,0.0,0.0,1.0,-1.0,1.0
410069984,0.0,0.0,0.0,0.0,0.0,1.0
410070003,0.0,0.0,0.0,1.0,-1.0,1.0
410070098,0.0,0.0,0.0,0.0,0.0,1.0
410070090,0.0,0.0,0.0,0.0,0.0,1.0
410070086,0.0,0.0,0.0,1.0,-1.0,1.0
410070110,0.0,0.0,0.0,1.0,-1.0,1.0
410070131,0.0,0.0,0.0,0.0,0.0,1.0
410070220,0.0,0.0,0.0,0.0,0.0,1.0
410070278,0.0,0.0,0.0,0.0,0.0,1.0
410070337,0.0,0.0,0.0,0.0,0.0,1.0
410070368,0.0,0.0,0.0,1.0,-1.0,1.0
410070428,0.0,0.0,0.0,0.0,0.0,1.0
410070455,0.0,0.0,0.0,0.0,0.0,1.0
410070457,0.0,0.0,0.0,0.0,0.0,1.0
410070460,0.0,0.0,0.0,0.0,0.0,1.0
410070472,0.0,0.0,0.0,0.0,0.0,1.0
410070486,0.0,0.0,0.0,0.0,0.0,1.0
410070562,0.0,0.0,0.0,0.0,0.0,1.0
410070645,0.0,0.0,0.0,0.0,0.0,1.0
410070682,0.0,0.0,0.0,0.0,0.0,1.0
410070693,0.0,0.0,0.0,1.0,-1.0,1.0
410070706,0.0,0.0,0.0,0.0,0.0,1.0
410070713,0.0,0.0,0.0,0.0,0.0,1.0
410070740,0.0,0.0,0.0,0.0,0.0,1.0
410070773,0.0,0.0,0.0,0.0,0.0,1.0
410070850,0.0,0.0,0.0,0.0,0.0,1.0
410070870,0.0,0.0,0.0,0.0,0.0,1.0
410070921,0.0,0.0,0.0,0.0,0.0,1.0
410070928,0.0,0.0,0.0,1.0,-1.0,1.0
410070991,0.0,0.0,0.0,1.0,-1.0,1.0
410071018,0.0,0.0,0.0,0.0,0.0,1.0
410070956,0.0,0.0,0.0,1.0,-1.0,1.0
410071019,0.0,0.0,0.0,2.0,-2.0,1.0
410071096,0.0,0.0,0.0,0.0,0.0,1.0
410071115,0.0,0.0,0.0,2.0,-2.0,1.0
410071188,0.0,0.0,0.0,1.0,0.0,0.0
410071190,0.0,0.0,0.0,0.0,0.0,1.0
410071208,0.0,0.0,0.0,0.0,0.0,1.0
410071221,0.0,0.0,0.0,2.0,-2.0,1.0
410071254,0.0,0.0,0.0,2.0,-2.0,1.0
410071298,0.0,0.0,0.0,1.0,-1.0,1.0
410071375,0.0,0.0,0.0,0.0,0.0,1.0
410071364,0.0,0.0,0.0,0.0,0.0,1.0
410071394,0.0,0.0,0.0,0.0,0.0,1.0
410071411,0.0,0.0,0.0,0.0,0.0,1.0
410071406,0.0,0.0,0.0,1.0,0.0,0.0
410071433,0.0,0.0,0.0,1.0,-1.0,1.0
410071467,0.0,0.0,0.0,0.0,0.0,1.0
410071614,0.0,0.0,0.0,1.0,-1.0,1.0
410071638,0.0,0.0,0.0,0.0,0.0,1.0
410071651,0.0,0.0,0.0,0.0,0.0,1.0
410071640,0.0,0.0,0.0,0.0,0.0,1.0
410071646,0.0,0.0,0.0,3.0,-3.0,1.0
410071712,0.0,0.0,0.0,1.0,-1.0,1.0
410071796,0.0,0.0,0.0,0.0,0.0,1.0
410071879,0.0,0.0,0.0,2.0,-1.0,0.0
410071896,0.0,0.0,0.0,1.0,-1.0,1.0
410071947,0.0,0.0,0.0,1.0,-1.0,1.0
410071966,0.0,0.0,0.0,2.0,-2.0,1.0
410071981,0.0,0.0,0.0,0.0,0.0,1.0
410071994,0.0,0.0,0.0,0.0,0.0,1.0
410072056,0.0,0.0,0.0,1.0,-1.0,1.0
410072058,0.0,0.0,0.0,0.0,0.0,1.0
410072089,0.0,0.0,0.0,0.0,0.0,1.0
410072100,0.0,0.0,0.0,1.0,-1.0,1.0
410072104,0.0,0.0,0.0,0.0,0.0,1.0
410072143,0.0,0.0,0.0,0.0,0.0,1.0
410072200,0.0,0.0,0.0,1.0,-1.0,1.0
410072291,0.0,0.0,0.0,1.0,-1.0,1.0
410072304,0.0,0.0,0.0,0.0,0.0,1.0
410072310,0.0,0.0,0.0,2.0,-1.0,0.0
410072353,0.0,0.0,0.0,0.0,0.0,1.0
410072402,0.0,0.0,0.0,1.0,-1.0,1.0
410072403,0.0,0.0,0.0,0.0,0.0,1.0
410072427,0.0,0.0,0.0,1.0,-1.0,1.0
410072539,0.0,0.0,0.0,0.0,0.0,1.0
410072576,0.0,0.0,0.0,1.0,-1.0,1.0
410072572,0.0,0.0,0.0,0.0,0.0,1.0
410072590,0.0,0.0,0.0,1.0,0.0,0.0
410072736,0.0,0.0,0.0,0.0,0.0,1.0
410072727,0.0,0.0,0.0,0.0,0.0,1.0
410072754,0.0,0.0,0.0,1.0,0.0,0.0
410072792,0.0,0.0,0.0,0.0,0.0,1.0
410072828,0.0,0.0,0.0,0.0,0.0,1.0
410072847,0.0,0.0,0.0,0.0,0.0,1.0
410072859,0.0,0.0,0.0,0.0,0.0,1.0
410072863,0.0,0.0,0.0,0.0,0.0,1.0
410072874,0.0,0.0,0.0,1.0,-1.0,1.0
410072901,0.0,0.0,0.0,0.0,0.0,1.0
410072908,0.0,0.0,0.0,0.0,0.0,1.0
410072929,0.0,0.0,0.0,0.0,0.0,1.0
410072907,0.0,0.0,0.0,4.0,-4.0,1.0
410072964,0.0,0.0,0.0,2.0,-2.0,1.0
410072974,0.0,0.0,0.0,1.0,0.0,0.0
410073009,0.0,0.0,0.0,0.0,0.0,1.0
410073058,0.0,0.0,0.0,2.0,-2.0,1.0
410073063,0.0,0.0,0.0,0.0,0.0,1.0
410073046,0.0,0.0,0.0,0.0,0.0,1.0
410073104,0.0,0.0,0.0,1.0,-1.0,1.0
410073146,0.0,0.0,0.0,1.0,-1.0,1.0
410073160,0.0,0.0,0.0,0.0,0.0,1.0
410073175,0.0,0.0,0.0,0.0,0.0,1.0
410073216,0.0,0.0,0.0,0.0,0.0,1.0
410073217,0.0,0.0,0.0,0.0,0.0,1.0
410073243,0.0,0.0,0.0,1.0,-1.0,1.0
410073513,0.0,0.0,0.0,0.0,0.0,1.0
410073521,0.0,0.0,0.0,1.0,0.0,0.0
410073539,0.0,0.0,0.0,0.0,0.0,1.0
410073536,0.0,0.0,0.0,1.0,-1.0,1.0
410073550,0.0,0.0,0.0,0.0,0.0,1.0
410073573,0.0,0.0,0.0,0.0,0.0,1.0
410073602,0.0,0.0,0.0,0.0,0.0,1.0
410073691,0.0,0.0,0.0,1.0,-1.0,1.0
410073720,0.0,0.0,0.0,2.0,-1.0,0.0
410073837,0.0,0.0,0.0,3.0,-1.0,-1.0
410073885,0.0,0.0,0.0,1.0,-1.0,1.0
410073939,0.0,0.0,0.0,2.0,-1.0,0.0
410073962,0.0,0.0,0.0,1.0,0.0,0.0
410073952,0.0,0.0,0.0,0.0,0.0,1.0
410073995,0.0,0.0,0.0,0.0,0.0,1.0
410074027,0.0,0.0,0.0,0.0,0.0,1.0
410074035,0.0,0.0,0.0,0.0,0.0,1.0
410074056,0.0,0.0,0.0,0.0,0.0,1.0
410074071,0.0,0.0,0.0,0.0,0.0,1.0
410074090,0.0,0.0,0.0,1.0,-1.0,1.0
410074192,0.0,0.0,0.0,0.0,0.0,1.0
410074206,0.0,0.0,0.0,1.0,-1.0,1.0
410074197,0.0,0.0,0.0,0.0,0.0,1.0
410074221,0.0,0.0,0.0,0.0,0.0,1.0
410074218,0.0,0.0,0.0,0.0,0.0,1.0
410074252,0.0,0.0,0.0,0.0,0.0,1.0
410074281,0.0,0.0,0.0,2.0,-2.0,1.0
410074412,0.0,0.0,0.0,1.0,-1.0,1.0
406907836,0.0,0.0,0.0,7.0,-7.0,1.0
406907860,0.0,0.0,0.0,1.0,-1.0,1.0
406907845,0.0,0.0,0.0,0.0,0.0,1.0
406907886,0.0,0.0,0.0,0.0,0.0,1.0
406907961,0.0,0.0,0.0,1.0,-1.0,1.0
406908021,0.0,0.0,0.0,1.0,-1.0,1.0
406908069,0.0,0.0,0.0,0.0,0.0,1.0
406908085,0.0,0.0,0.0,0.0,0.0,1.0
406908124,0.0,0.0,0.0,0.0,0.0,1.0
406908202,0.0,0.0,0.0,2.0,0.0,-1.0
406908200,0.0,0.0,0.0,1.0,-1.0,1.0
406908250,0.0,0.0,0.0,0.0,0.0,1.0
406908274,0.0,0.0,0.0,0.0,0.0,1.0
406908340,0.0,0.0,0.0,0.0,0.0,1.0
406908415,0.0,0.0,0.0,0.0,0.0,1.0
406908436,0.0,0.0,0.0,0.0,0.0,1.0
406908463,0.0,0.0,0.0,0.0,0.0,1.0
406908513,0.0,0.0,0.0,1.0,-1.0,1.0
406908538,0.0,0.0,0.0,1.0,0.0,0.0
406908591,0.0,0.0,0.0,0.0,0.0,1.0
406908627,0.0,0.0,0.0,1.0,-1.0,1.0
406908619,0.0,0.0,0.0,1.0,0.0,0.0
406908678,0.0,0.0,0.0,0.0,0.0,1.0
406908703,0.0,0.0,0.0,1.0,-1.0,1.0
406908739,0.0,0.0,0.0,0.0,0.0,1.0
406908828,0.0,0.0,0.0,0.0,0.0,1.0
406908892,0.0,0.0,0.0,0.0,0.0,1.0
406908931,0.0,0.0,0.0,1.0,-1.0,1.0
406908997,0.0,0.0,0.0,2.0,-2.0,1.0
406909051,0.0,0.0,0.0,0.0,0.0,1.0
406909106,0.0,0.0,0.0,0.0,0.0,1.0
406909167,0.0,0.0,0.0,0.0,0.0,1.0
406909185,0.0,0.0,0.0,0.0,0.0,1.0
406909200,0.0,0.0,0.0,0.0,0.0,1.0
406909224,0.0,0.0,0.0,1.0,-1.0,1.0
406909314,0.0,0.0,0.0,1.0,-1.0,1.0
406909329,0.0,0.0,0.0,0.0,0.0,1.0
406909363,0.0,0.0,0.0,0.0,0.0,1.0
406909419,0.0,0.0,0.0,0.0,0.0,1.0
406909467,0.0,0.0,0.0,0.0,0.0,1.0
406909520,0.0,0.0,0.0,0.0,0.0,1.0
406909516,0.0,0.0,0.0,1.0,0.0,0.0
406909676,0.0,0.0,0.0,0.0,0.0,1.0
406909674,0.0,0.0,0.0,0.0,0.0,1.0
406909685,0.0,0.0,0.0,0.0,0.0,1.0
406909738,0.0,0.0,0.0,0.0,0.0,1.0
406909839,0.0,0.0,0.0,0.0,0.0,1.0
406909896,0.0,0.0,0.0,1.0,0.0,0.0
406909881,0.0,0.0,0.0,1.0,-1.0,1.0
406909915,0.0,0.0,0.0,0.0,0.0,1.0
406909932,0.0,0.0,0.0,0.0,0.0,1.0
406909961,0.0,0.0,0.0,0.0,0.0,1.0
406909970,0.0,0.0,0.0,0.0,0.0,1.0
406910076,0.0,0.0,0.0,1.0,0.0,0.0
406910090,0.0,0.0,0.0,1.0,0.0,0.0
406910091,0.0,0.0,0.0,1.0,-1.0,1.0
406910156,0.0,0.0,0.0,1.0,-1.0,1.0
406910142,0.0,0.0,0.0,2.0,-1.0,0.0
406910341,0.0,0.0,0.0,0.0,0.0,1.0
406910352,0.0,0.0,0.0,0.0,0.0,1.0
406910379,0.0,0.0,0.0,1.0,-1.0,1.0
406910383,0.0,0.0,0.0,3.0,-1.0,-1.0
530718750,0.0,0.0,0.0,0.0,0.0,1.0
530718808,0.0,0.0,0.0,0.0,0.0,1.0
530718889,0.0,0.0,0.0,2.0,-1.0,0.0
530718879,0.0,0.0,0.0,0.0,0.0,1.0
530718896,0.0,0.0,0.0,1.0,-1.0,1.0
530718891,0.0,0.0,0.0,3.0,-2.0,0.0
530718958,0.0,0.0,0.0,1.0,-1.0,1.0
530718989,0.0,0.0,0.0,2.0,-2.0,1.0
530719007,0.0,0.0,0.0,1.0,-1.0,1.0
530719011,0.0,0.0,0.0,0.0,0.0,1.0
530719020,0.0,0.0,0.0,1.0,-1.0,1.0
530719025,0.0,0.0,0.0,0.0,0.0,1.0
530719040,0.0,0.0,0.0,0.0,0.0,1.0
530719077,0.0,0.0,0.0,0.0,0.0,1.0
530719084,0.0,0.0,0.0,0.0,0.0,1.0
530719203,0.0,0.0,0.0,0.0,0.0,1.0
530719200,0.0,0.0,0.0,0.0,0.0,1.0
530719293,0.0,0.0,0.0,0.0,0.0,1.0
530719312,0.0,0.0,0.0,2.0,-2.0,1.0
530719353,0.0,0.0,0.0,1.0,-1.0,1.0
530719423,0.0,0.0,0.0,0.0,0.0,1.0
530719401,0.0,0.0,0.0,0.0,0.0,1.0
530719435,0.0,0.0,0.0,1.0,-1.0,1.0
530719462,0.0,0.0,0.0,1.0,0.0,0.0
530719503,0.0,0.0,0.0,0.0,0.0,1.0
530719487,0.0,0.0,0.0,1.0,0.0,0.0
530719561,0.0,0.0,0.0,0.0,0.0,1.0
530719656,0.0,0.0,0.0,0.0,0.0,1.0
530719685,0.0,0.0,0.0,0.0,0.0,1.0
530719708,0.0,0.0,0.0,0.0,0.0,1.0
530719758,0.0,0.0,0.0,0.0,0.0,1.0
530719810,0.0,0.0,0.0,0.0,0.0,1.0
530719836,0.0,0.0,0.0,0.0,0.0,1.0
530719868,0.0,0.0,0.0,1.0,-1.0,1.0
530719895,0.0,0.0,0.0,0.0,0.0,1.0
530719978,0.0,0.0,0.0,1.0,-1.0,1.0
530720013,0.0,0.0,0.0,1.0,-1.0,1.0
530720032,0.0,0.0,0.0,0.0,0.0,1.0
530720038,0.0,0.0,0.0,0.0,0.0,1.0
530720115,0.0,0.0,0.0,2.0,-2.0,1.0
530720209,0.0,0.0,0.0,0.0,0.0,1.0
530720213,0.0,0.0,0.0,0.0,0.0,1.0
530720208,0.0,0.0,0.0,0.0,0.0,1.0
530720303,0.0,0.0,0.0,0.0,0.0,1.0
530720281,0.0,0.0,0.0,1.0,-1.0,1.0
530720438,0.0,0.0,0.0,0.0,0.0,1.0
530720454,0.0,0.0,0.0,1.0,-1.0,1.0
530720487,0.0,0.0,0.0,1.0,0.0,0.0
530720506,0.0,0.0,0.0,0.0,0.0,1.0
530720524,0.0,0.0,0.0,0.0,0.0,1.0
530720512,0.0,0.0,0.0,1.0,-1.0,1.0
530720514,0.0,0.0,0.0,0.0,0.0,1.0
530720588,0.0,0.0,0.0,2.0,-2.0,1.0
530720617,0.0,0.0,0.0,2.0,-2.0,1.0
530720625,0.0,0.0,0.0,0.0,0.0,1.0
530720652,0.0,0.0,0.0,0.0,0.0,1.0
530720676,0.0,0.0,0.0,0.0,0.0,1.0
530720718,0.0,0.0,0.0,2.0,0.0,-1.0
530720758,0.0,0.0,0.0,1.0,-1.0,1.0
530720790,0.0,0.0,0.0,0.0,0.0,1.0
530720819,0.0,0.0,0.0,2.0,-1.0,0.0
530720840,0.0,0.0,0.0,0.0,0.0,1.0
530720874,0.0,0.0,0.0,1.0,-1.0,1.0
530720898,0.0,0.0,0.0,0.0,0.0,1.0
530720975,0.0,0.0,0.0,0.0,0.0,1.0
530721073,0.0,0.0,0.0,0.0,0.0,1.0
530721093,0.0,0.0,0.0,0.0,0.0,1.0
530721135,0.0,0.0,0.0,1.0,0.0,0.0
530721141,0.0,0.0,0.0,0.0,0.0,1.0
530721145,0.0,0.0,0.0,2.0,-2.0,1.0
530721187,0.0,0.0,0.0,0.0,0.0,1.0
530721250,0.0,0.0,0.0,2.0,-2.0,1.0
530721215,0.0,0.0,0.0,2.0,-1.0,0.0
530721365,0.0,0.0,0.0,0.0,0.0,1.0
142703430,0.0,0.0,0.0,1.0,-1.0,1.0
142703440,0.0,0.0,0.0,0.0,0.0,1.0
142703436,0.0,0.0,0.0,1.0,-1.0,1.0
142703449,0.0,0.0,0.0,0.0,0.0,1.0
142703484,0.0,0.0,0.0,0.0,0.0,1.0
142703595,0.0,0.0,0.0,0.0,0.0,1.0
142703664,0.0,0.0,0.0,1.0,0.0,0.0
142703696,0.0,0.0,0.0,0.0,0.0,1.0
142703691,0.0,0.0,0.0,2.0,-1.0,0.0
142703781,0.0,0.0,0.0,0.0,0.0,1.0
142703761,0.0,0.0,0.0,2.0,-1.0,0.0
142703784,0.0,0.0,0.0,0.0,0.0,1.0
142703838,0.0,0.0,0.0,0.0,0.0,1.0
142703843,0.0,0.0,0.0,1.0,-1.0,1.0
142703852,0.0,0.0,0.0,0.0,0.0,1.0
142703878,0.0,0.0,0.0,2.0,-2.0,1.0
142703912,0.0,0.0,0.0,0.0,0.0,1.0
142703937,0.0,0.0,0.0,0.0,0.0,1.0
142703974,0.0,0.0,0.0,0.0,0.0,1.0
142703987,0.0,0.0,0.0,1.0,0.0,0.0
142704108,0.0,0.0,0.0,1.0,-1.0,1.0
142704170,0.0,0.0,0.0,0.0,0.0,1.0
142704165,0.0,0.0,0.0,0.0,0.0,1.0
142704221,0.0,0.0,0.0,0.0,0.0,1.0
142704251,0.0,0.0,0.0,1.0,-1.0,1.0
142704352,0.0,0.0,0.0,0.0,0.0,1.0
142704335,0.0,0.0,0.0,0.0,0.0,1.0
142704348,0.0,0.0,0.0,0.0,0.0,1.0
142704398,0.0,0.0,0.0,1.0,-1.0,1.0
142704425,0.0,0.0,0.0,1.0,-1.0,1.0
142704460,0.0,0.0,0.0,0.0,0.0,1.0
142704496,0.0,0.0,0.0,0.0,0.0,1.0
142704511,0.0,0.0,0.0,0.0,0.0,1.0
142704587,0.0,0.0,0.0,0.0,0.0,1.0
142704583,0.0,0.0,0.0,1.0,-1.0,1.0
142704636,0.0,0.0,0.0,1.0,-1.0,1.0
142704635,0.0,0.0,0.0,0.0,0.0,1.0
142704637,0.0,0.0,0.0,2.0,0.0,-1.0
142704663,0.0,0.0,0.0,1.0,-1.0,1.0
142704689,0.0,0.0,0.0,0.0,0.0,1.0
142704694,0.0,0.0,0.0,0.0,0.0,1.0
142704751,0.0,0.0,0.0,0.0,0.0,1.0
142704783,0.0,0.0,0.0,0.0,0.0,1.0
142704761,0.0,0.0,0.0,1.0,-1.0,1.0
142704800,0.0,0.0,0.0,0.0,0.0,1.0
142704790,0.0,0.0,0.0,0.0,0.0,1.0
142704827,0.0,0.0,0.0,0.0,0.0,1.0
142704851,0.0,0.0,0.0,0.0,0.0,1.0
142704864,0.0,0.0,0.0,0.0,0.0,1.0
142704946,0.0,0.0,0.0,0.0,0.0,1.0
142704956,0.0,0.0,0.0,0.0,0.0,1.0
142705008,0.0,0.0,0.0,0.0,0.0,1.0
142705046,0.0,0.0,0.0,1.0,-1.0,1.0
142705038,0.0,0.0,0.0,1.0,-1.0,1.0
142705058,0.0,0.0,0.0,2.0,-1.0,0.0
142705126,0.0,0.0,0.0,0.0,0.0,1.0
142705150,0.0,0.0,0.0,2.0,-2.0,1.0
142705164,0.0,0.0,0.0,2.0,-2.0,1.0
142705208,0.0,0.0,0.0,0.0,0.0,1.0
142705211,0.0,0.0,0.0,0.0,0.0,1.0
142705213,0.0,0.0,0.0,0.0,0.0,1.0
142705285,0.0,0.0,0.0,1.0,-1.0,1.0
142705345,0.0,0.0,0.0,1.0,-1.0,1.0
142705369,0.0,0.0,0.0,0.0,0.0,1.0
142705341,0.0,0.0,0.0,2.0,0.0,-1.0
142705379,0.0,0.0,0.0,0.0,0.0,1.0
142705373,0.0,0.0,0.0,0.0,0.0,1.0
142705388,0.0,0.0,0.0,2.0,-2.0,1.0
142705442,0.0,0.0,0.0,0.0,0.0,1.0
142705478,0.0,0.0,0.0,0.0,0.0,1.0
142705531,0.0,0.0,0.0,0.0,0.0,1.0
142705553,0.0,0.0,0.0,2.0,-2.0,1.0
142705559,0.0,0.0,0.0,2.0,-1.0,0.0
142705646,0.0,0.0,0.0,0.0,0.0,1.0
142705680,0.0,0.0,0.0,0.0,0.0,1.0
142705725,0.0,0.0,0.0,1.0,-1.0,1.0
142705758,0.0,0.0,0.0,0.0,0.0,1.0
142705799,0.0,0.0,0.0,2.0,-1.0,0.0
142705844,0.0,0.0,0.0,1.0,-1.0,1.0
142705902,0.0,0.0,0.0,0.0,0.0,1.0
142705905,0.0,0.0,0.0,1.0,-1.0,1.0
142705885,0.0,0.0,0.0,0.0,0.0,1.0
142705930,0.0,0.0,0.0,0.0,0.0,1.0
142705955,0.0,0.0,0.0,1.0,-1.0,1.0
142706009,0.0,0.0,0.0,0.0,0.0,1.0
142706010,0.0,0.0,0.0,0.0,0.0,1.0
142706042,0.0,0.0,0.0,0.0,0.0,1.0
142706028,0.0,0.0,0.0,0.0,0.0,1.0
142706064,0.0,0.0,0.0,0.0,0.0,1.0
142706097,0.0,0.0,0.0,0.0,0.0,1.0
142706121,0.0,0.0,0.0,0.0,0.0,1.0
143843730,0.0,0.0,0.0,2.0,-1.0,0.0
143843795,0.0,0.0,0.0,1.0,-1.0,1.0
143843809,0.0,0.0,0.0,1.0,-1.0,1.0
143843818,0.0,0.0,0.0,0.0,0.0,1.0
143843816,0.0,0.0,0.0,0.0,0.0,1.0
143843901,0.0,0.0,0.0,0.0,0.0,1.0
143843932,0.0,0.0,0.0,0.0,0.0,1.0
143843990,0.0,0.0,0.0,0.0,0.0,1.0
143844005,0.0,0.0,0.0,0.0,0.0,1.0
143844006,0.0,0.0,0.0,0.0,0.0,1.0
143844023,0.0,0.0,0.0,1.0,-1.0,1.0
143844010,0.0,0.0,0.0,0.0,0.0,1.0
143844038,0.0,0.0,0.0,0.0,0.0,1.0
143844088,0.0,0.0,0.0,0.0,0.0,1.0
143844126,0.0,0.0,0.0,1.0,-1.0,1.0
143844178,0.0,0.0,0.0,0.0,0.0,1.0
143844202,0.0,0.0,0.0,0.0,0.0,1.0
143844226,0.0,0.0,0.0,0.0,0.0,1.0
143844262,0.0,0.0,0.0,0.0,0.0,1.0
143844250,0.0,0.0,0.0,1.0,0.0,0.0
143844307,0.0,0.0,0.0,0.0,0.0,1.0
143844335,0.0,0.0,0.0,0.0,0.0,1.0
143844387,0.0,0.0,0.0,0.0,0.0,1.0
143844423,0.0,0.0,0.0,0.0,0.0,1.0
143844462,0.0,0.0,0.0,1.0,0.0,0.0
143844475,0.0,0.0,0.0,0.0,0.0,1.0
143844499,0.0,0.0,0.0,0.0,0.0,1.0
143844523,0.0,0.0,0.0,0.0,0.0,1.0
143844554,0.0,0.0,0.0,2.0,-2.0,1.0
143844585,0.0,0.0,0.0,1.0,-1.0,1.0
143844628,0.0,0.0,0.0,2.0,-2.0,1.0
143844626,0.0,0.0,0.0,0.0,0.0,1.0
143844657,0.0,0.0,0.0,0.0,0.0,1.0
143844666,0.0,0.0,0.0,1.0,-1.0,1.0
143844670,0.0,0.0,0.0,1.0,-1.0,1.0
143844768,0.0,0.0,0.0,2.0,-2.0,1.0
143844841,0.0,0.0,0.0,3.0,-3.0,1.0
143844875,0.0,0.0,0.0,0.0,0.0,1.0
143844938,0.0,0.0,0.0,0.0,0.0,1.0
143844957,0.0,0.0,0.0,0.0,0.0,1.0
143844975,0.0,0.0,0.0,1.0,0.0,0.0
143845002,0.0,0.0,0.0,3.0,-2.0,0.0
143845024,0.0,0.0,0.0,1.0,-1.0,1.0
143845072,0.0,0.0,0.0,0.0,0.0,1.0
143845122,0.0,0.0,0.0,0.0,0.0,1.0
143845139,0.0,0.0,0.0,1.0,-1.0,1.0
143845134,0.0,0.0,0.0,1.0,0.0,0.0
143845165,0.0,0.0,0.0,1.0,-1.0,1.0
143845210,0.0,0.0,0.0,2.0,-1.0,0.0
143845201,0.0,0.0,0.0,0.0,0.0,1.0
143845302,0.0,0.0,0.0,1.0,0.0,0.0
143845353,0.0,0.0,0.0,0.0,0.0,1.0
143845350,0.0,0.0,0.0,2.0,-2.0,1.0
143845370,0.0,0.0,0.0,1.0,-1.0,1.0
143845416,0.0,0.0,0.0,0.0,0.0,1.0
143845428,0.0,0.0,0.0,0.0,0.0,1.0
143845421,0.0,0.0,0.0,0.0,0.0,1.0
143845448,0.0,0.0,0.0,1.0,-1.0,1.0
143845456,0.0,0.0,0.0,0.0,0.0,1.0
143845507,0.0,0.0,0.0,1.0,0.0,0.0
143845498,0.0,0.0,0.0,4.0,-3.0,0.0
143845572,0.0,0.0,0.0,0.0,0.0,1.0
143845734,0.0,0.0,0.0,2.0,-1.0,0.0
143845723,0.0,0.0,0.0,1.0,-1.0,1.0
143845849,0.0,0.0,0.0,0.0,0.0,1.0
143846020,0.0,0.0,0.0,1.0,-1.0,1.0
143846062,0.0,0.0,0.0,1.0,0.0,0.0
143846167,0.0,0.0,0.0,0.0,0.0,1.0
143846279,0.0,0.0,0.0,0.0,0.0,1.0
143846317,0.0,0.0,0.0,0.0,0.0,1.0
143846380,0.0,0.0,0.0,0.0,0.0,1.0
