Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand, nGenMatchedLeptons
237980421,2,0,1,0,0,1,2
237980579,2,0,1,0,0,1,2
237980695,2,0,1,0,0,1,2
237980717,2,0,1,0,0,1,2
237980726,2,0,1,1,0,1,2
237981066,2,0,1,0,0,1,2
237981063,2,0,1,0,0,1,2
237981080,2,0,1,1,0,1,2
237981105,2,0,1,0,0,1,2
237981117,2,0,1,1,1,1,2
237981158,2,0,1,0,0,1,2
237981319,2,0,1,1,0,1,2
237981317,2,0,1,0,0,1,2
242747737,2,0,1,0,0,1,2
242747693,2,0,1,1,0,1,2
242747762,2,0,1,2,1,1,2
242747837,2,0,1,0,0,1,2
242747832,2,0,1,0,0,1,2
242747826,2,0,1,0,0,1,2
242747864,2,0,1,0,0,1,2
242747893,2,0,1,0,0,1,2
242747997,2,0,1,0,0,1,2
242748049,2,0,1,0,0,1,2
242748172,2,0,1,0,0,1,2
242748201,2,0,1,0,0,1,2
242748230,2,0,1,0,0,1,2
242748284,2,0,1,0,0,1,2
242748302,2,0,1,1,0,1,2
242748313,2,0,1,0,0,1,2
242748341,2,0,1,0,0,1,2
242748349,2,0,1,0,0,1,2
242748391,2,0,1,0,0,1,2
242748396,2,0,1,0,0,1,2
242748506,2,0,1,0,0,1,2
242748498,2,0,1,0,0,1,2
242748515,2,0,1,0,0,1,2
242748571,2,0,1,0,0,1,2
242748602,2,0,1,2,2,1,2
242748684,2,0,1,0,0,1,2
242748668,2,0,1,0,0,1,2
242748692,2,0,1,1,0,1,2
242748731,2,0,1,1,0,1,0
242748717,2,0,1,0,0,1,2
242748771,2,0,1,0,0,1,2
242748810,2,0,1,1,0,1,2
242748817,2,0,1,2,0,1,2
242748873,2,0,1,0,0,1,2
242748940,2,0,1,0,0,1,2
242748946,2,0,1,0,0,1,2
242748977,2,0,1,2,0,1,2
242748988,2,0,1,0,0,1,2
242748993,2,0,1,2,2,1,2
242749031,2,0,1,0,0,1,2
242749037,2,0,1,1,0,1,2
242749062,2,0,1,0,0,1,2
242749144,2,0,1,0,0,1,2
242749184,2,0,1,0,0,1,2
242749170,2,0,1,0,0,1,2
242749178,2,0,1,1,0,1,2
242749187,2,0,1,1,0,1,2
242749280,2,0,1,0,0,1,2
242749365,2,0,1,0,0,1,2
242749432,2,0,1,0,0,1,2
242749449,2,0,1,0,0,1,2
242749472,2,0,1,1,1,1,2
242749465,2,0,1,2,0,1,2
242749478,2,0,1,1,0,1,2
242749480,2,0,1,0,0,1,2
242749493,2,0,1,2,1,1,2
242749504,2,0,1,0,0,1,2
242749542,2,0,1,0,0,1,2
242749586,2,0,1,2,0,1,2
242749766,2,0,1,0,0,1,2
242749808,2,0,1,0,0,1,2
242749878,2,0,1,0,0,1,2
242749924,2,0,1,0,0,1,2
242749917,2,0,1,0,0,1,2
242749993,2,0,1,1,0,1,2
242750068,2,0,1,0,0,1,2
242750106,2,0,1,0,0,1,2
242750170,2,0,1,1,0,1,2
242750267,2,0,1,0,0,1,2
242750256,2,0,1,1,0,1,2
242750329,2,0,1,2,0,1,2
242750380,2,0,1,0,0,1,2
148899161,2,0,1,0,0,1,2
148899154,2,0,1,1,0,1,2
148899319,2,0,1,0,0,1,2
148899351,2,0,1,0,0,1,2
148899346,2,0,1,0,0,1,2
148899384,2,0,1,0,0,1,2
148899368,2,0,1,1,1,1,2
148899401,2,0,1,0,0,1,2
148899479,2,0,1,0,0,1,2
148899470,2,0,1,0,0,1,2
148899487,2,0,1,1,0,1,2
148899564,2,0,1,0,0,1,2
148899634,2,0,1,0,0,1,2
148899671,2,0,1,0,0,1,2
148899680,2,0,1,0,0,1,2
148899709,2,0,1,1,0,1,2
148899799,2,0,1,1,1,1,2
148899854,2,0,1,0,0,1,2
148899833,2,0,1,3,0,1,2
148899887,2,0,1,0,0,1,2
148899917,2,0,1,0,0,1,2
148899953,2,0,1,0,0,1,2
148899971,2,0,1,1,0,1,2
148900029,2,0,1,1,0,1,2
148900031,2,0,1,1,0,1,2
148900068,2,0,1,0,0,1,2
148900079,2,0,1,0,0,1,2
148900087,2,0,1,1,1,1,2
148900097,2,0,1,0,0,1,2
148900139,2,0,1,1,0,1,2
148900198,2,0,1,0,0,1,2
148900218,2,0,1,2,0,1,2
148900209,2,0,1,0,0,1,2
148900230,2,0,1,1,0,1,2
148900267,2,0,1,1,0,1,2
148900280,2,0,1,0,0,1,2
148900468,2,0,1,0,0,1,2
148900515,2,0,1,0,0,1,2
148900542,2,0,1,0,0,1,2
148900523,2,0,1,0,0,1,2
148900590,2,0,1,1,1,1,2
148900644,2,0,1,0,0,1,2
148900721,2,0,1,0,0,1,2
148900827,2,0,1,1,0,1,2
148900829,2,0,1,0,0,1,2
148900869,2,0,1,0,0,1,2
148900874,2,0,1,0,0,1,2
148900919,2,0,1,0,0,1,2
148901000,2,0,1,0,0,1,2
148901032,2,0,1,1,0,1,2
148901044,2,0,1,2,0,1,2
148901141,2,0,1,0,0,1,2
148901187,2,0,1,1,0,1,2
148901206,2,0,1,1,1,1,2
148901270,2,0,1,0,0,1,2
148901262,2,0,1,0,0,1,2
148901272,2,0,1,1,0,1,2
148901420,2,0,1,1,1,1,2
148901463,2,0,1,1,0,1,2
148901488,2,0,1,1,1,1,2
148901572,2,0,1,1,0,1,2
148901627,2,0,1,0,0,1,2
148901647,2,0,1,1,1,1,2
148901665,2,0,1,0,0,1,2
148901655,2,0,1,1,1,1,2
148901699,2,0,1,1,0,1,2
148901777,2,0,1,0,0,1,2
148901816,2,0,1,0,0,1,2
244158127,2,0,1,0,0,1,2
244158202,2,0,1,0,0,1,2
244158211,2,0,1,0,0,1,2
244158297,2,0,1,0,0,1,2
244158370,2,0,1,0,0,1,2
244158394,2,0,1,0,0,1,2
244158388,2,0,1,0,0,1,2
244158397,2,0,1,0,0,1,2
244158414,2,0,1,1,0,1,2
244158521,2,0,1,0,0,1,2
244158649,2,0,1,2,0,1,2
244158669,2,0,1,0,0,1,2
244158735,2,0,1,0,0,1,2
244158738,2,0,1,1,0,1,2
244158745,2,0,1,1,0,1,2
244158753,2,0,1,0,0,1,2
244158785,2,0,1,0,0,1,2
244158848,2,0,1,1,0,1,2
244158907,2,0,1,0,0,1,2
244158938,2,0,1,1,0,1,2
244159065,2,0,1,0,0,1,2
244159072,2,0,1,2,0,1,2
244159084,2,0,1,0,0,1,2
244159145,2,0,1,0,0,1,2
244159149,2,0,1,0,0,1,2
244159164,2,0,1,0,0,1,2
244159194,2,0,1,0,0,1,2
244159230,2,0,1,0,0,1,2
244159277,2,0,1,0,0,1,2
244159285,2,0,1,0,0,1,2
244159303,2,0,1,0,0,1,2
244159320,2,0,1,0,0,1,2
244159366,2,0,1,0,0,1,2
244159410,2,0,1,0,0,1,2
244159460,2,0,1,0,0,1,2
244159493,2,0,1,0,0,1,2
244159538,2,0,1,0,0,1,2
244159533,2,0,1,0,0,1,2
244159559,2,0,1,0,0,1,2
244159561,2,0,1,1,1,1,2
244159610,2,0,1,0,0,1,2
244159640,2,0,1,1,0,1,2
244159680,2,0,1,2,1,1,2
244159698,2,0,1,1,0,1,2
244159767,2,0,1,0,0,1,2
244159818,2,0,1,3,0,1,2
244159891,2,0,1,0,0,1,2
244159874,2,0,1,2,1,1,2
244159977,2,0,1,0,0,1,2
244159993,2,0,1,0,0,1,2
244160023,2,0,1,0,0,1,2
244160021,2,0,1,3,0,1,2
244160112,2,0,1,0,0,1,2
244160126,2,0,1,0,0,1,2
244160182,2,0,1,0,0,1,2
244160199,2,0,1,0,0,1,2
244160246,2,0,1,0,0,1,2
244160259,2,0,1,0,0,1,2
244160281,2,0,1,0,0,1,2
244160269,2,0,1,0,0,1,2
244160359,2,0,1,1,1,1,2
244160396,2,0,1,0,0,1,2
244160362,2,0,1,0,0,1,2
244160393,2,0,1,2,0,1,2
244160434,2,0,1,2,0,1,2
244160444,2,0,1,0,0,1,2
244160492,2,0,1,2,0,1,2
244160504,2,0,1,1,0,1,2
244160624,2,0,1,0,0,1,2
244160650,2,0,1,0,0,1,2
244160777,2,0,1,0,0,1,2
244160799,2,0,1,0,0,1,2
244160828,2,0,1,0,0,1,2
244160874,2,0,1,1,1,1,2
244160834,2,0,1,4,1,1,2
244160889,2,0,1,0,0,1,2
244160882,2,0,1,1,0,1,2
244160908,2,0,1,1,1,1,2
244160934,2,0,1,0,0,1,2
244160944,2,0,1,0,0,1,2
244160969,2,0,1,0,0,1,2
244160971,2,0,1,3,0,1,2
244161092,2,0,1,0,0,1,2
244161102,2,0,1,0,0,1,2
244161108,2,0,1,0,0,1,2
244161110,2,0,1,1,0,1,2
244161121,2,0,1,0,0,1,2
244161135,2,0,1,1,0,1,2
244161170,2,0,1,0,0,1,2
244161199,2,0,1,0,0,1,2
244161209,2,0,1,0,0,1,2
244161235,2,0,1,0,0,1,2
244161248,2,0,1,0,0,1,2
244161261,2,0,1,0,0,1,2
244161280,2,0,1,1,0,1,2
244161287,2,0,1,2,0,1,2
244161317,2,0,1,0,0,1,2
244161334,2,0,1,2,0,1,2
244161361,2,0,1,0,0,1,2
244161378,2,0,1,0,0,1,2
244161406,2,0,1,0,0,1,2
244161418,2,0,1,0,0,1,2
244161440,2,0,1,0,0,1,2
244161476,2,0,1,0,0,1,2
244161507,2,0,1,0,0,1,2
244161481,2,0,1,2,0,1,2
244161613,2,0,1,0,0,1,2
244161633,2,0,1,0,0,1,2
244161644,2,0,1,1,0,1,2
244161643,2,0,1,0,0,1,2
244161674,2,0,1,0,0,1,2
244161680,2,0,1,1,0,1,2
244161711,2,0,1,1,0,1,2
244161753,2,0,1,0,0,1,2
244161794,2,0,1,0,0,1,2
244161861,2,0,1,1,0,1,2
244161937,2,0,1,0,0,1,2
244161984,2,0,1,0,0,1,2
244161998,2,0,1,0,0,1,2
244162006,2,0,1,0,0,1,2
244162207,2,0,1,0,0,1,2
244162185,2,0,1,2,0,1,2
244162229,2,0,1,0,0,1,2
244162254,2,0,1,1,1,1,2
244162328,2,0,1,2,1,1,2
244162336,2,0,1,0,0,1,2
244162343,2,0,1,1,1,1,2
244162424,2,0,1,0,0,1,2
244162474,2,0,1,1,0,1,2
244162493,2,0,1,1,0,1,2
244162513,2,0,1,0,0,1,2
244162647,2,0,1,1,1,1,2
244162667,2,0,1,2,1,1,2
244162714,2,0,1,0,0,1,2
244162719,2,0,1,0,0,1,2
244162731,2,0,1,1,0,1,2
244162769,2,0,1,0,0,1,2
244162802,2,0,1,0,0,1,2
244162840,2,0,1,0,0,1,2
244162907,2,0,1,0,0,1,2
244162902,2,0,1,0,0,1,2
244162957,2,0,1,1,0,1,2
244163025,2,0,1,0,0,1,2
244163065,2,0,1,0,0,1,2
244163075,2,0,1,0,0,1,2
244163095,2,0,1,0,0,1,2
244163094,2,0,1,0,0,1,2
244163150,2,0,1,1,1,1,2
244163211,2,0,1,0,0,1,2
244163224,2,0,1,2,0,1,2
244163241,2,0,1,0,0,1,2
244163232,2,0,1,2,1,1,2
244163311,2,0,1,0,0,1,2
244163369,2,0,1,0,0,1,2
244163378,2,0,1,0,0,1,2
244163390,2,0,1,0,0,1,2
284174788,2,0,1,1,0,1,2
284174829,2,0,1,0,0,1,2
284174839,2,0,1,0,0,1,2
284174827,2,0,1,0,0,1,2
284174841,2,0,1,1,0,1,2
284174861,2,0,1,1,0,1,2
284174860,2,0,1,0,0,1,2
284174901,2,0,1,0,0,1,2
284174919,2,0,1,0,0,1,2
284174896,2,0,1,0,0,1,2
284174929,2,0,1,0,0,1,2
284174946,2,0,1,3,0,1,2
284175069,2,0,1,1,0,1,2
284175072,2,0,1,1,0,1,2
284175083,2,0,1,1,1,1,2
284175109,2,0,1,0,0,1,2
284175106,2,0,1,0,0,1,2
284175154,2,0,1,1,0,1,2
284175310,2,0,1,0,0,1,2
284175318,2,0,1,2,1,1,2
284175315,2,0,1,0,0,1,2
284175344,2,0,1,0,0,1,2
284175351,2,0,1,1,0,1,2
284175363,2,0,1,0,0,1,2
284175419,2,0,1,0,0,1,2
284175464,2,0,1,0,0,1,2
284175479,2,0,1,0,0,1,2
284175506,2,0,1,0,0,1,2
284175503,2,0,1,0,0,1,2
284175547,2,0,1,2,0,1,2
284175562,2,0,1,0,0,1,2
284175573,2,0,1,0,0,1,2
284175593,2,0,1,1,1,1,2
284175608,2,0,1,2,2,1,2
284175646,2,0,1,0,0,1,2
284175720,2,0,1,0,0,1,2
284175730,2,0,1,0,0,1,2
284175757,2,0,1,0,0,1,2
284175749,2,0,1,0,0,1,2
284175737,2,0,1,2,1,1,2
284175771,2,0,1,0,0,1,2
284175785,2,0,1,0,0,1,2
284175834,2,0,1,0,0,1,2
284175844,2,0,1,0,0,1,2
284175914,2,0,1,0,0,1,2
284175930,2,0,1,0,0,1,2
284175923,2,0,1,1,0,1,2
284175970,2,0,1,1,0,1,2
284175981,2,0,1,3,0,1,2
284176033,2,0,1,1,0,1,2
284176052,2,0,1,1,0,1,2
284176061,2,0,1,0,0,1,2
284176090,2,0,1,1,1,1,2
284176103,2,0,1,0,0,1,2
284176131,2,0,1,1,0,1,2
284176141,2,0,1,0,0,1,2
284176158,2,0,1,0,0,1,2
284176241,2,0,1,0,0,1,2
284176420,2,0,1,1,0,1,2
284176455,2,0,1,0,0,1,2
284176473,2,0,1,2,0,1,2
284176496,2,0,1,0,0,1,2
284176572,2,0,1,3,0,1,2
284176617,2,0,1,0,0,1,2
284176635,2,0,1,1,0,1,2
284176609,2,0,1,0,0,1,2
284176655,2,0,1,0,0,1,2
284176670,2,0,1,0,0,1,2
284176724,2,0,1,0,0,1,2
284176814,2,0,1,0,0,1,2
284176816,2,0,1,0,0,1,2
284176865,2,0,1,0,0,1,2
284176926,2,0,1,0,0,1,2
284177013,2,0,1,0,0,1,2
284177018,2,0,1,2,0,1,2
284177022,2,0,1,1,0,1,2
284177050,2,0,1,1,0,1,2
284177065,2,0,1,1,0,1,1
284177071,2,0,1,1,1,1,2
284177063,2,0,1,2,0,1,2
284177091,2,0,1,1,0,1,2
284177083,2,0,1,1,0,1,2
284177171,2,0,1,1,1,1,2
284177220,2,0,1,2,2,1,2
284177245,2,0,1,0,0,1,2
284177269,2,0,1,0,0,1,2
284177268,2,0,1,0,0,1,2
284177278,2,0,1,1,1,1,2
284177318,2,0,1,0,0,1,2
284177310,2,0,1,0,0,1,0
284177328,2,0,1,1,0,1,2
284177357,2,0,1,1,0,1,2
284177376,2,0,1,2,0,1,1
284177407,2,0,1,0,0,1,2
284177528,2,0,0,1,0,1,4
284177592,2,0,1,0,0,1,2
284177625,2,0,1,0,0,1,2
284177670,2,0,1,0,0,1,2
284177747,2,0,1,2,0,1,2
284177782,2,0,1,0,0,1,2
284177799,2,0,1,0,0,1,2
284177787,2,0,1,0,0,1,2
284177789,2,0,1,1,0,1,2
284177823,2,0,1,1,0,1,2
284177854,2,0,1,0,0,1,2
284177874,2,0,1,1,1,1,2
284177930,2,0,1,1,0,1,2
284177921,2,0,1,2,1,1,2
284177919,2,0,1,2,2,1,2
284178009,2,0,1,0,0,1,2
284178060,2,0,1,0,0,1,2
284178113,2,0,1,0,0,1,2
284178139,2,0,1,0,0,1,2
284178130,2,0,1,1,0,1,2
284178145,2,0,1,1,0,1,2
284178183,2,0,1,4,0,1,2
284178269,2,0,1,0,0,1,2
284178272,2,0,1,0,0,1,2
284178386,2,0,1,0,0,1,2
284178399,2,0,1,0,0,1,2
284178443,2,0,1,0,0,1,2
284178595,2,0,1,0,0,1,2
284178579,2,0,1,1,0,1,2
284178585,2,0,1,0,0,1,2
284178644,2,0,1,0,0,1,2
284178660,2,0,1,0,0,1,2
284178717,2,0,1,0,0,1,2
284178776,2,0,1,0,0,1,2
284178818,2,0,1,1,0,1,2
284178841,2,0,1,0,0,1,2
284178905,2,0,1,0,0,1,2
284178917,2,0,1,0,0,1,2
284178936,2,0,1,0,0,1,2
284179012,2,0,1,0,0,1,2
284179034,2,0,1,1,0,1,2
284179013,2,0,1,1,0,1,2
284179108,2,0,1,0,0,1,2
284179148,2,0,1,1,0,1,2
284179240,2,0,1,0,0,1,2
284179244,2,0,1,0,0,1,2
284179299,2,0,1,0,0,1,2
284179318,2,0,1,0,0,1,2
284179352,2,0,1,0,0,1,2
284179371,2,0,1,0,0,1,2
284179403,2,0,1,1,0,1,2
284179415,2,0,1,0,0,1,2
284179430,2,0,1,0,0,1,2
284179482,2,0,1,0,0,1,2
284179562,2,0,1,0,0,1,2
284179570,2,0,1,1,1,1,2
284179595,2,0,1,0,0,1,2
284179624,2,0,1,0,0,1,2
284179618,2,0,1,0,0,1,2
284179672,2,0,1,1,0,1,2
284179699,2,0,1,0,0,1,2
284179735,2,0,1,1,0,1,2
284179859,2,0,1,0,0,1,2
284179929,2,0,1,0,0,1,2
284179967,2,0,1,0,0,1,2
284179999,2,0,1,0,0,1,2
284179988,2,0,1,0,0,1,2
284180027,2,0,1,0,0,1,2
284180034,2,0,1,0,0,1,2
284180073,2,0,1,0,0,1,2
284180118,2,0,1,0,0,1,2
284180146,2,0,1,0,0,1,2
284180143,2,0,1,0,0,1,2
357342236,2,0,1,1,0,1,2
357342205,2,0,1,0,0,1,2
357342249,2,0,1,1,0,1,2
357342240,2,0,1,1,0,1,2
357342258,2,0,1,0,0,1,2
357342276,2,0,1,0,0,1,2
357342287,2,0,1,1,0,1,2
357342369,2,0,1,1,0,1,2
357342435,2,0,1,0,0,1,2
357342447,2,0,1,0,0,1,2
357342482,2,0,1,0,0,1,2
357342490,2,0,1,1,1,1,2
357342502,2,0,1,0,0,1,2
357342532,2,0,1,0,0,1,2
357342595,2,0,1,1,1,1,2
357342622,2,0,1,0,0,1,2
357342616,2,0,1,1,0,1,2
357342630,2,0,1,1,1,1,2
357342650,2,0,1,1,0,1,2
357342626,2,0,1,3,0,1,2
357342662,2,0,1,0,0,1,2
357342724,2,0,1,1,0,1,2
357342718,2,0,1,0,0,1,2
357342748,2,0,1,0,0,1,2
357342762,2,0,1,1,1,1,2
357342802,2,0,1,0,0,1,2
357342828,2,0,1,0,0,1,2
357342861,2,0,1,0,0,1,2
357342889,2,0,1,0,0,1,2
357342943,2,0,1,1,0,1,2
357342937,2,0,1,0,0,1,2
357342946,2,0,1,0,0,1,2
357342960,2,0,1,1,0,1,2
357342979,2,0,1,0,0,1,2
357343081,2,0,1,0,0,1,2
357343057,2,0,1,0,0,1,2
357343110,2,0,1,0,0,1,2
357343134,2,0,1,2,0,1,2
357343155,2,0,1,0,0,1,2
357343184,2,0,1,0,0,1,2
357343269,2,0,1,0,0,1,2
357343279,2,0,1,0,0,1,2
357343318,2,0,1,0,0,1,2
357343310,2,0,1,0,0,1,2
357343325,2,0,1,0,0,1,2
357343365,2,0,1,2,1,1,2
357343394,2,0,1,0,0,1,2
357343408,2,0,1,2,1,1,2
357343440,2,0,1,0,0,1,2
357343477,2,0,1,0,0,1,2
357343492,2,0,1,0,0,1,2
357343609,2,0,1,1,0,1,2
357343654,2,0,1,0,0,1,2
357343650,2,0,1,0,0,1,2
357343678,2,0,1,1,0,1,2
357343697,2,0,1,0,0,1,2
357343668,2,0,1,0,0,1,2
357343767,2,0,1,0,0,1,2
357343740,2,0,1,1,1,1,2
357343814,2,0,1,0,0,1,2
357343845,2,0,1,1,1,1,2
357343890,2,0,1,0,0,1,2
357343873,2,0,1,4,2,1,2
357343901,2,0,1,0,0,1,2
357343976,2,0,1,0,0,1,2
357344001,2,0,1,0,0,1,2
357344038,2,0,1,1,0,1,2
357344059,2,0,1,2,0,1,2
357344085,2,0,1,0,0,1,2
357344136,2,0,1,0,0,1,2
357344160,2,0,1,1,0,1,2
357344222,2,0,1,0,0,1,2
357344228,2,0,1,0,0,1,2
357344234,2,0,1,3,0,1,2
357344259,2,0,1,0,0,1,2
357344261,2,0,1,1,0,1,2
357344291,2,0,1,0,0,1,2
357344318,2,0,1,0,0,1,2
357344337,2,0,1,0,0,1,2
357344332,2,0,1,1,0,1,2
357344367,2,0,1,0,0,1,2
357344361,2,0,1,0,0,1,2
357344409,2,0,1,1,0,1,2
357344402,2,0,1,0,0,1,2
357344425,2,0,1,0,0,1,2
357344428,2,0,1,0,0,1,2
357344407,2,0,1,1,1,1,2
357344496,2,0,1,0,0,1,2
357344516,2,0,1,0,0,1,2
357344521,2,0,1,0,0,1,2
357344591,2,0,1,0,0,1,2
357344616,2,0,1,1,1,1,2
357344641,2,0,1,0,0,1,2
357344719,2,0,1,1,0,1,2
357344713,2,0,1,1,0,1,2
357344728,2,0,1,2,0,1,2
357344771,2,0,1,0,0,1,2
362013971,2,0,1,0,0,1,2
362014043,2,0,1,0,0,1,2
362014104,2,0,1,0,0,1,2
362014160,2,0,1,1,1,1,2
362014240,2,0,1,2,0,1,2
362014268,2,0,1,0,0,1,2
362014359,2,0,1,0,0,1,2
362014361,2,0,1,1,0,1,2
362014404,2,0,1,1,0,1,2
362014458,2,0,1,2,1,1,2
362014475,2,0,1,2,0,1,2
362014549,2,0,1,0,0,1,2
362014578,2,0,1,2,0,1,2
362014677,2,0,1,0,0,1,2
362014714,2,0,1,1,0,1,2
362014698,2,0,1,6,2,1,2
362014792,2,0,1,2,0,1,2
362014787,2,0,1,0,0,1,2
362014797,2,0,1,0,0,1,2
362014784,2,0,1,2,0,1,2
362014811,2,0,1,1,0,1,2
362014860,2,0,1,0,0,1,2
362014911,2,0,1,3,1,1,2
362014971,2,0,1,0,0,1,2
362014993,2,0,1,0,0,1,2
362015057,2,0,1,0,0,1,2
362015109,2,0,1,0,0,1,2
362015183,2,0,1,1,0,1,2
362015193,2,0,1,0,0,1,2
362015205,2,0,1,1,0,1,2
362015224,2,0,1,0,0,1,2
362015223,2,0,1,2,1,1,2
362015241,2,0,1,0,0,1,2
362015259,2,0,1,0,0,1,2
362015356,2,0,1,3,1,1,2
362015406,2,0,1,0,0,1,2
362015514,2,0,1,1,1,1,2
362015527,2,0,1,0,0,1,2
362015563,2,0,1,0,0,1,2
362015602,2,0,1,1,1,1,2
362015589,2,0,1,1,0,1,2
362015619,2,0,1,0,0,1,2
362015681,2,0,1,0,0,1,2
362015722,2,0,1,2,0,1,2
362015762,2,0,1,0,0,1,2
362015839,2,0,1,0,0,1,2
362015849,2,0,1,0,0,1,2
362015868,2,0,1,1,0,1,2
362015975,2,0,1,0,0,1,2
362015991,2,0,1,1,1,1,2
362016001,2,0,1,1,1,1,2
362016008,2,0,1,2,1,1,2
362015994,2,0,1,1,0,1,2
362016027,2,0,1,1,0,1,2
362016069,2,0,1,0,0,1,2
362016090,2,0,1,0,0,1,2
362016310,2,0,1,2,1,1,2
362016338,2,0,1,1,0,1,2
362016365,2,0,1,0,0,1,2
362016433,2,0,1,0,0,1,2
362016482,2,0,1,0,0,1,2
362016548,2,0,1,0,0,1,2
362016607,2,0,1,1,0,1,2
362016628,2,0,1,1,0,1,2
362016616,2,0,1,2,0,1,2
362016706,2,0,1,1,0,1,2
362016701,2,0,1,0,0,1,2
362016738,2,0,1,0,0,1,2
362016761,2,0,1,0,0,1,2
362016808,2,0,1,0,0,1,2
362016905,2,0,1,2,1,1,2
362016918,2,0,1,1,0,1,2
362017018,2,0,1,1,1,1,2
362017047,2,0,1,2,0,1,2
362017031,2,0,1,0,0,1,2
362017066,2,0,1,0,0,1,2
362017129,2,0,1,0,0,1,2
362017213,2,0,1,0,0,1,2
362017285,2,0,1,0,0,1,2
362017422,2,0,1,0,0,1,2
362017534,2,0,1,0,0,1,2
362017598,2,0,1,1,0,1,2
362017602,2,0,1,1,0,1,2
362017615,2,0,1,0,0,1,2
362017623,2,0,1,0,0,1,2
362017683,2,0,1,0,0,1,2
362017715,2,0,1,0,0,1,2
362017707,2,0,1,0,0,1,2
362017711,2,0,1,0,0,1,2
362017724,2,0,1,1,0,1,2
362017740,2,0,1,0,0,1,2
362017757,2,0,1,0,0,1,2
362017779,2,0,1,1,0,1,2
362017809,2,0,1,0,0,1,2
362017916,2,0,1,0,0,1,2
362017982,2,0,1,0,0,1,2
362018001,2,0,1,1,1,1,2
362018041,2,0,1,0,0,1,2
362018101,2,0,1,0,0,1,2
362018104,2,0,1,0,0,1,2
362018129,2,0,1,0,0,1,2
362018140,2,0,1,0,0,1,2
362018284,2,0,1,0,0,1,2
362018286,2,0,1,0,0,1,2
362018313,2,0,1,0,0,1,2
362018338,2,0,1,0,0,1,2
362018388,2,0,1,1,1,1,2
362018381,2,0,1,1,1,1,2
362018395,2,0,1,3,0,1,2
362018414,2,0,1,1,0,1,2
362018415,2,0,1,0,0,1,2
362018433,2,0,1,0,0,1,2
362018489,2,0,1,0,0,1,2
362018550,2,0,1,2,1,1,2
362018567,2,0,1,0,0,1,2
362018579,2,0,1,2,0,1,2
362018594,2,0,1,2,1,1,2
362018723,2,0,1,0,0,1,2
362018782,2,0,1,0,0,1,2
362018796,2,0,1,0,0,1,2
362018855,2,0,1,0,0,1,2
362018865,2,0,1,1,0,1,2
362018898,2,0,1,0,0,1,2
362018939,2,0,1,0,0,1,2
362018993,2,0,1,1,1,1,2
362018997,2,0,1,0,0,1,2
362019011,2,0,1,0,0,1,2
362019163,2,0,1,0,0,1,2
362019210,2,0,1,1,1,1,2
362019262,2,0,1,0,0,1,2
362019270,2,0,1,0,0,1,2
362019326,2,0,1,1,0,1,2
362019354,2,0,1,0,0,1,2
362019380,2,0,1,0,0,1,2
362019400,2,0,1,1,0,1,2
362019458,2,0,1,0,0,1,2
362019468,2,0,1,0,0,1,2
362019444,2,0,1,4,0,1,2
362019483,2,0,1,2,0,1,2
362019590,2,0,1,0,0,1,2
362019624,2,0,1,0,0,1,2
362019635,2,0,1,0,0,1,2
362019629,2,0,1,0,0,1,2
362019660,2,0,1,0,0,1,2
362019697,2,0,1,0,0,1,2
362019693,2,0,1,0,0,1,2
362019785,2,0,1,0,0,1,2
362019833,2,0,1,0,0,1,2
362019824,2,0,1,3,0,1,2
362019875,2,0,1,1,1,1,2
362019912,2,0,1,0,0,1,2
362020083,2,0,1,0,0,1,2
362020105,2,0,1,0,0,1,2
362020116,2,0,1,0,0,1,2
362020127,2,0,1,0,0,1,2
362020171,2,0,1,0,0,1,2
362020229,2,0,1,0,0,1,2
362020256,2,0,1,0,0,1,2
362020276,2,0,1,1,0,1,2
362020295,2,0,1,1,1,1,2
362020296,2,0,1,1,0,1,2
362020327,2,0,1,2,2,1,2
362020378,2,0,1,0,0,1,2
362020416,2,0,1,0,0,1,2
362020418,2,0,1,0,0,1,2
362020445,2,0,1,0,0,1,2
362020443,2,0,1,1,1,1,2
362020512,2,0,1,0,0,1,2
362020526,2,0,1,0,0,1,2
362020650,2,0,1,0,0,1,2
362020652,2,0,1,0,0,1,2
362020622,2,0,1,0,0,1,2
362020663,2,0,1,1,1,1,2
362020684,2,0,1,2,1,1,2
362020787,2,0,1,1,0,1,2
362020860,2,0,1,0,0,1,2
362020892,2,0,1,1,0,1,2
362020924,2,0,1,0,0,1,2
362021002,2,0,1,0,0,1,2
362021052,2,0,1,0,0,1,2
362021124,2,0,1,1,1,1,2
362021152,2,0,1,1,0,1,2
362021217,2,0,1,0,0,1,2
362021309,2,0,1,0,0,1,2
362021282,2,0,1,0,0,1,2
362021324,2,0,1,0,0,1,2
362021338,2,0,1,1,0,1,2
362021389,2,0,1,0,0,1,2
362021428,2,0,1,0,0,1,2
362021435,2,0,1,0,0,1,2
362021463,2,0,1,0,0,1,2
362021484,2,0,1,0,0,1,2
362021475,2,0,1,1,0,1,2
362021474,2,0,1,1,1,1,2
362021481,2,0,1,2,1,1,2
362021491,2,0,1,1,1,1,2
362021525,2,0,1,0,0,1,2
362021730,2,0,1,0,0,1,2
362021753,2,0,1,1,1,1,2
362021775,2,0,1,0,0,1,2
362021766,2,0,1,2,1,1,2
362021803,2,0,1,2,0,1,2
